State,Year,Month,Indicator,Data Value,State Name,Date,Date_parsed
UT,2016,May,Number of Drug Overdose Deaths,716.0,Utah,May 2016,2016-05-01
UT,2016,November,Number of Drug Overdose Deaths,667.0,Utah,November 2016,2016-11-01
UT,2016,October,Number of Drug Overdose Deaths,682.0,Utah,October 2016,2016-10-01
UT,2016,September,Number of Drug Overdose Deaths,694.0,Utah,September 2016,2016-09-01
UT,2017,April,Number of Drug Overdose Deaths,619.0,Utah,April 2017,2017-04-01
UT,2017,August,Number of Drug Overdose Deaths,615.0,Utah,August 2017,2017-08-01
UT,2017,December,Number of Drug Overdose Deaths,645.0,Utah,December 2017,2017-12-01
UT,2017,February,Number of Drug Overdose Deaths,643.0,Utah,February 2017,2017-02-01
UT,2017,January,Number of Drug Overdose Deaths,641.0,Utah,January 2017,2017-01-01
UT,2017,July,Number of Drug Overdose Deaths,620.0,Utah,July 2017,2017-07-01
UT,2017,June,Number of Drug Overdose Deaths,614.0,Utah,June 2017,2017-06-01
UT,2017,March,Number of Drug Overdose Deaths,621.0,Utah,March 2017,2017-03-01
UT,2017,May,Number of Drug Overdose Deaths,612.0,Utah,May 2017,2017-05-01
UT,2017,November,Number of Drug Overdose Deaths,626.0,Utah,November 2017,2017-11-01
UT,2017,October,Number of Drug Overdose Deaths,612.0,Utah,October 2017,2017-10-01
UT,2017,September,Number of Drug Overdose Deaths,617.0,Utah,September 2017,2017-09-01
UT,2018,April,Number of Drug Overdose Deaths,651.0,Utah,April 2018,2018-04-01
UT,2018,August,Number of Drug Overdose Deaths,671.0,Utah,August 2018,2018-08-01
UT,2018,December,Number of Drug Overdose Deaths,630.0,Utah,December 2018,2018-12-01
UT,2018,February,Number of Drug Overdose Deaths,638.0,Utah,February 2018,2018-02-01
UT,2018,January,Number of Drug Overdose Deaths,637.0,Utah,January 2018,2018-01-01
UT,2018,July,Number of Drug Overdose Deaths,668.0,Utah,July 2018,2018-07-01
UT,2018,June,Number of Drug Overdose Deaths,664.0,Utah,June 2018,2018-06-01
UT,2018,March,Number of Drug Overdose Deaths,643.0,Utah,March 2018,2018-03-01
UT,2018,May,Number of Drug Overdose Deaths,664.0,Utah,May 2018,2018-05-01
UT,2018,November,Number of Drug Overdose Deaths,645.0,Utah,November 2018,2018-11-01
UT,2018,October,Number of Drug Overdose Deaths,656.0,Utah,October 2018,2018-10-01
UT,2018,September,Number of Drug Overdose Deaths,669.0,Utah,September 2018,2018-09-01
UT,2019,April,Number of Drug Overdose Deaths,602.0,Utah,April 2019,2019-04-01
UT,2019,August,Number of Drug Overdose Deaths,544.0,Utah,August 2019,2019-08-01
UT,2019,December,Number of Drug Overdose Deaths,575.0,Utah,December 2019,2019-12-01
UT,2019,February,Number of Drug Overdose Deaths,624.0,Utah,February 2019,2019-02-01
UT,2019,January,Number of Drug Overdose Deaths,634.0,Utah,January 2019,2019-01-01
UT,2019,July,Number of Drug Overdose Deaths,563.0,Utah,July 2019,2019-07-01
UT,2019,June,Number of Drug Overdose Deaths,570.0,Utah,June 2019,2019-06-01
UT,2019,March,Number of Drug Overdose Deaths,616.0,Utah,March 2019,2019-03-01
UT,2019,May,Number of Drug Overdose Deaths,577.0,Utah,May 2019,2019-05-01
UT,2019,November,Number of Drug Overdose Deaths,572.0,Utah,November 2019,2019-11-01
UT,2019,October,Number of Drug Overdose Deaths,560.0,Utah,October 2019,2019-10-01
UT,2019,September,Number of Drug Overdose Deaths,547.0,Utah,September 2019,2019-09-01
UT,2020,April,Number of Drug Overdose Deaths,562.0,Utah,April 2020,2020-04-01
UT,2020,August,Number of Drug Overdose Deaths,622.0,Utah,August 2020,2020-08-01
UT,2020,December,Number of Drug Overdose Deaths,622.0,Utah,December 2020,2020-12-01
UT,2020,February,Number of Drug Overdose Deaths,560.0,Utah,February 2020,2020-02-01
UT,2020,January,Number of Drug Overdose Deaths,567.0,Utah,January 2020,2020-01-01
UT,2020,July,Number of Drug Overdose Deaths,600.0,Utah,July 2020,2020-07-01
UT,2020,June,Number of Drug Overdose Deaths,573.0,Utah,June 2020,2020-06-01
UT,2020,March,Number of Drug Overdose Deaths,550.0,Utah,March 2020,2020-03-01
UT,2020,May,Number of Drug Overdose Deaths,571.0,Utah,May 2020,2020-05-01
UT,2020,November,Number of Drug Overdose Deaths,615.0,Utah,November 2020,2020-11-01
UT,2020,October,Number of Drug Overdose Deaths,621.0,Utah,October 2020,2020-10-01
UT,2020,September,Number of Drug Overdose Deaths,618.0,Utah,September 2020,2020-09-01
UT,2021,February,Number of Drug Overdose Deaths,640.0,Utah,February 2021,2021-02-01
UT,2021,January,Number of Drug Overdose Deaths,634.0,Utah,January 2021,2021-01-01
UT,2021,March,Number of Drug Overdose Deaths,651.0,Utah,March 2021,2021-03-01
VA,2015,April,Number of Drug Overdose Deaths,966.0,Virginia,April 2015,2015-04-01
VA,2015,August,Number of Drug Overdose Deaths,994.0,Virginia,August 2015,2015-08-01
VA,2015,December,Number of Drug Overdose Deaths,1002.0,Virginia,December 2015,2015-12-01
VA,2015,February,Number of Drug Overdose Deaths,980.0,Virginia,February 2015,2015-02-01
VA,2015,January,Number of Drug Overdose Deaths,959.0,Virginia,January 2015,2015-01-01
VA,2015,July,Number of Drug Overdose Deaths,976.0,Virginia,July 2015,2015-07-01
VA,2015,June,Number of Drug Overdose Deaths,984.0,Virginia,June 2015,2015-06-01
VA,2015,March,Number of Drug Overdose Deaths,968.0,Virginia,March 2015,2015-03-01
VA,2015,May,Number of Drug Overdose Deaths,973.0,Virginia,May 2015,2015-05-01
VA,2015,November,Number of Drug Overdose Deaths,992.0,Virginia,November 2015,2015-11-01
VA,2015,October,Number of Drug Overdose Deaths,1016.0,Virginia,October 2015,2015-10-01
VA,2015,September,Number of Drug Overdose Deaths,1009.0,Virginia,September 2015,2015-09-01
VA,2016,April,Number of Drug Overdose Deaths,1131.0,Virginia,April 2016,2016-04-01
VA,2016,August,Number of Drug Overdose Deaths,1229.0,Virginia,August 2016,2016-08-01
VA,2016,December,Number of Drug Overdose Deaths,1356.0,Virginia,December 2016,2016-12-01
VA,2016,February,Number of Drug Overdose Deaths,1051.0,Virginia,February 2016,2016-02-01
VA,2016,January,Number of Drug Overdose Deaths,1006.0,Virginia,January 2016,2016-01-01
VA,2016,July,Number of Drug Overdose Deaths,1214.0,Virginia,July 2016,2016-07-01
VA,2016,June,Number of Drug Overdose Deaths,1186.0,Virginia,June 2016,2016-06-01
VA,2016,March,Number of Drug Overdose Deaths,1107.0,Virginia,March 2016,2016-03-01
VA,2016,May,Number of Drug Overdose Deaths,1160.0,Virginia,May 2016,2016-05-01
VA,2016,November,Number of Drug Overdose Deaths,1340.0,Virginia,November 2016,2016-11-01
VA,2016,October,Number of Drug Overdose Deaths,1287.0,Virginia,October 2016,2016-10-01
VA,2016,September,Number of Drug Overdose Deaths,1260.0,Virginia,September 2016,2016-09-01
VA,2017,April,Number of Drug Overdose Deaths,1407.0,Virginia,April 2017,2017-04-01
VA,2017,August,Number of Drug Overdose Deaths,1453.0,Virginia,August 2017,2017-08-01
VA,2017,December,Number of Drug Overdose Deaths,1455.0,Virginia,December 2017,2017-12-01
VA,2017,February,Number of Drug Overdose Deaths,1403.0,Virginia,February 2017,2017-02-01
VA,2017,January,Number of Drug Overdose Deaths,1392.0,Virginia,January 2017,2017-01-01
VA,2017,July,Number of Drug Overdose Deaths,1440.0,Virginia,July 2017,2017-07-01
VA,2017,June,Number of Drug Overdose Deaths,1428.0,Virginia,June 2017,2017-06-01
VA,2017,March,Number of Drug Overdose Deaths,1394.0,Virginia,March 2017,2017-03-01
VA,2017,May,Number of Drug Overdose Deaths,1415.0,Virginia,May 2017,2017-05-01
VA,2017,November,Number of Drug Overdose Deaths,1423.0,Virginia,November 2017,2017-11-01
VA,2017,October,Number of Drug Overdose Deaths,1422.0,Virginia,October 2017,2017-10-01
VA,2017,September,Number of Drug Overdose Deaths,1438.0,Virginia,September 2017,2017-09-01
VA,2018,April,Number of Drug Overdose Deaths,1410.0,Virginia,April 2018,2018-04-01
VA,2018,August,Number of Drug Overdose Deaths,1417.0,Virginia,August 2018,2018-08-01
VA,2018,December,Number of Drug Overdose Deaths,1434.0,Virginia,December 2018,2018-12-01
VA,2018,February,Number of Drug Overdose Deaths,1407.0,Virginia,February 2018,2018-02-01
VA,2018,January,Number of Drug Overdose Deaths,1436.0,Virginia,January 2018,2018-01-01
VA,2018,July,Number of Drug Overdose Deaths,1403.0,Virginia,July 2018,2018-07-01
VA,2018,June,Number of Drug Overdose Deaths,1404.0,Virginia,June 2018,2018-06-01
VA,2018,March,Number of Drug Overdose Deaths,1410.0,Virginia,March 2018,2018-03-01
VA,2018,May,Number of Drug Overdose Deaths,1416.0,Virginia,May 2018,2018-05-01
VA,2018,November,Number of Drug Overdose Deaths,1474.0,Virginia,November 2018,2018-11-01
VA,2018,October,Number of Drug Overdose Deaths,1484.0,Virginia,October 2018,2018-10-01
VA,2018,September,Number of Drug Overdose Deaths,1460.0,Virginia,September 2018,2018-09-01
VA,2019,April,Number of Drug Overdose Deaths,1490.0,Virginia,April 2019,2019-04-01
VA,2019,August,Number of Drug Overdose Deaths,1473.0,Virginia,August 2019,2019-08-01
VA,2019,December,Number of Drug Overdose Deaths,1538.0,Virginia,December 2019,2019-12-01
VA,2019,February,Number of Drug Overdose Deaths,1474.0,Virginia,February 2019,2019-02-01
VA,2019,January,Number of Drug Overdose Deaths,1464.0,Virginia,January 2019,2019-01-01
VA,2019,July,Number of Drug Overdose Deaths,1488.0,Virginia,July 2019,2019-07-01
VA,2019,June,Number of Drug Overdose Deaths,1499.0,Virginia,June 2019,2019-06-01
VA,2019,March,Number of Drug Overdose Deaths,1476.0,Virginia,March 2019,2019-03-01
VA,2019,May,Number of Drug Overdose Deaths,1497.0,Virginia,May 2019,2019-05-01
VA,2019,November,Number of Drug Overdose Deaths,1498.0,Virginia,November 2019,2019-11-01
VA,2019,October,Number of Drug Overdose Deaths,1474.0,Virginia,October 2019,2019-10-01
VA,2019,September,Number of Drug Overdose Deaths,1451.0,Virginia,September 2019,2019-09-01
VA,2020,April,Number of Drug Overdose Deaths,1659.0,Virginia,April 2020,2020-04-01
VA,2020,August,Number of Drug Overdose Deaths,1987.0,Virginia,August 2020,2020-08-01
VA,2020,December,Number of Drug Overdose Deaths,2185.0,Virginia,December 2020,2020-12-01
VA,2020,February,Number of Drug Overdose Deaths,1569.0,Virginia,February 2020,2020-02-01
VA,2020,January,Number of Drug Overdose Deaths,1564.0,Virginia,January 2020,2020-01-01
VA,2020,July,Number of Drug Overdose Deaths,1920.0,Virginia,July 2020,2020-07-01
VA,2020,June,Number of Drug Overdose Deaths,1818.0,Virginia,June 2020,2020-06-01
VA,2020,March,Number of Drug Overdose Deaths,1590.0,Virginia,March 2020,2020-03-01
VA,2020,May,Number of Drug Overdose Deaths,1759.0,Virginia,May 2020,2020-05-01
VA,2020,November,Number of Drug Overdose Deaths,2135.0,Virginia,November 2020,2020-11-01
VA,2020,October,Number of Drug Overdose Deaths,2090.0,Virginia,October 2020,2020-10-01
VA,2020,September,Number of Drug Overdose Deaths,2046.0,Virginia,September 2020,2020-09-01
VA,2021,February,Number of Drug Overdose Deaths,2262.0,Virginia,February 2021,2021-02-01
VA,2021,January,Number of Drug Overdose Deaths,2245.0,Virginia,January 2021,2021-01-01
VA,2021,March,Number of Drug Overdose Deaths,2210.0,Virginia,March 2021,2021-03-01
VT,2015,April,Number of Drug Overdose Deaths,85.0,Vermont,April 2015,2015-04-01
VT,2015,August,Number of Drug Overdose Deaths,100.0,Vermont,August 2015,2015-08-01
VT,2015,December,Number of Drug Overdose Deaths,99.0,Vermont,December 2015,2015-12-01
VT,2015,February,Number of Drug Overdose Deaths,77.0,Vermont,February 2015,2015-02-01
VT,2015,January,Number of Drug Overdose Deaths,76.0,Vermont,January 2015,2015-01-01
VT,2015,July,Number of Drug Overdose Deaths,95.0,Vermont,July 2015,2015-07-01
VT,2015,June,Number of Drug Overdose Deaths,94.0,Vermont,June 2015,2015-06-01
VT,2015,March,Number of Drug Overdose Deaths,82.0,Vermont,March 2015,2015-03-01
VT,2015,May,Number of Drug Overdose Deaths,91.0,Vermont,May 2015,2015-05-01
VT,2015,November,Number of Drug Overdose Deaths,99.0,Vermont,November 2015,2015-11-01
VT,2015,October,Number of Drug Overdose Deaths,96.0,Vermont,October 2015,2015-10-01
VT,2015,September,Number of Drug Overdose Deaths,100.0,Vermont,September 2015,2015-09-01
VT,2016,April,Number of Drug Overdose Deaths,107.0,Vermont,April 2016,2016-04-01
VT,2016,August,Number of Drug Overdose Deaths,115.0,Vermont,August 2016,2016-08-01
VT,2016,December,Number of Drug Overdose Deaths,136.0,Vermont,December 2016,2016-12-01
VT,2016,February,Number of Drug Overdose Deaths,105.0,Vermont,February 2016,2016-02-01
VT,2016,January,Number of Drug Overdose Deaths,100.0,Vermont,January 2016,2016-01-01
VT,2016,July,Number of Drug Overdose Deaths,110.0,Vermont,July 2016,2016-07-01
VT,2016,June,Number of Drug Overdose Deaths,107.0,Vermont,June 2016,2016-06-01
VT,2016,March,Number of Drug Overdose Deaths,104.0,Vermont,March 2016,2016-03-01
VT,2016,May,Number of Drug Overdose Deaths,104.0,Vermont,May 2016,2016-05-01
VT,2016,November,Number of Drug Overdose Deaths,128.0,Vermont,November 2016,2016-11-01
VT,2016,October,Number of Drug Overdose Deaths,129.0,Vermont,October 2016,2016-10-01
VT,2016,September,Number of Drug Overdose Deaths,118.0,Vermont,September 2016,2016-09-01
VT,2017,April,Number of Drug Overdose Deaths,143.0,Vermont,April 2017,2017-04-01
VT,2017,August,Number of Drug Overdose Deaths,132.0,Vermont,August 2017,2017-08-01
VT,2017,December,Number of Drug Overdose Deaths,128.0,Vermont,December 2017,2017-12-01
VT,2017,February,Number of Drug Overdose Deaths,139.0,Vermont,February 2017,2017-02-01
VT,2017,January,Number of Drug Overdose Deaths,137.0,Vermont,January 2017,2017-01-01
VT,2017,July,Number of Drug Overdose Deaths,141.0,Vermont,July 2017,2017-07-01
VT,2017,June,Number of Drug Overdose Deaths,138.0,Vermont,June 2017,2017-06-01
VT,2017,March,Number of Drug Overdose Deaths,143.0,Vermont,March 2017,2017-03-01
VT,2017,May,Number of Drug Overdose Deaths,141.0,Vermont,May 2017,2017-05-01
VT,2017,November,Number of Drug Overdose Deaths,135.0,Vermont,November 2017,2017-11-01
VT,2017,October,Number of Drug Overdose Deaths,126.0,Vermont,October 2017,2017-10-01
VT,2017,September,Number of Drug Overdose Deaths,130.0,Vermont,September 2017,2017-09-01
VT,2018,April,Number of Drug Overdose Deaths,123.0,Vermont,April 2018,2018-04-01
VT,2018,August,Number of Drug Overdose Deaths,136.0,Vermont,August 2018,2018-08-01
VT,2018,December,Number of Drug Overdose Deaths,144.0,Vermont,December 2018,2018-12-01
VT,2018,February,Number of Drug Overdose Deaths,127.0,Vermont,February 2018,2018-02-01
VT,2018,January,Number of Drug Overdose Deaths,129.0,Vermont,January 2018,2018-01-01
VT,2018,July,Number of Drug Overdose Deaths,137.0,Vermont,July 2018,2018-07-01
VT,2018,June,Number of Drug Overdose Deaths,134.0,Vermont,June 2018,2018-06-01
VT,2018,March,Number of Drug Overdose Deaths,126.0,Vermont,March 2018,2018-03-01
VT,2018,May,Number of Drug Overdose Deaths,134.0,Vermont,May 2018,2018-05-01
VT,2018,November,Number of Drug Overdose Deaths,136.0,Vermont,November 2018,2018-11-01
VT,2018,October,Number of Drug Overdose Deaths,146.0,Vermont,October 2018,2018-10-01
VT,2018,September,Number of Drug Overdose Deaths,142.0,Vermont,September 2018,2018-09-01
VT,2019,April,Number of Drug Overdose Deaths,147.0,Vermont,April 2019,2019-04-01
VT,2019,August,Number of Drug Overdose Deaths,138.0,Vermont,August 2019,2019-08-01
VT,2019,December,Number of Drug Overdose Deaths,118.0,Vermont,December 2019,2019-12-01
VT,2019,February,Number of Drug Overdose Deaths,150.0,Vermont,February 2019,2019-02-01
VT,2019,January,Number of Drug Overdose Deaths,147.0,Vermont,January 2019,2019-01-01
VT,2019,July,Number of Drug Overdose Deaths,128.0,Vermont,July 2019,2019-07-01
VT,2019,June,Number of Drug Overdose Deaths,132.0,Vermont,June 2019,2019-06-01
VT,2019,March,Number of Drug Overdose Deaths,144.0,Vermont,March 2019,2019-03-01
VT,2019,May,Number of Drug Overdose Deaths,135.0,Vermont,May 2019,2019-05-01
VT,2019,November,Number of Drug Overdose Deaths,123.0,Vermont,November 2019,2019-11-01
VT,2019,October,Number of Drug Overdose Deaths,123.0,Vermont,October 2019,2019-10-01
VT,2019,September,Number of Drug Overdose Deaths,130.0,Vermont,September 2019,2019-09-01
VT,2020,April,Number of Drug Overdose Deaths,123.0,Vermont,April 2020,2020-04-01
VT,2020,August,Number of Drug Overdose Deaths,148.0,Vermont,August 2020,2020-08-01
VT,2020,December,Number of Drug Overdose Deaths,186.0,Vermont,December 2020,2020-12-01
VT,2020,February,Number of Drug Overdose Deaths,110.0,Vermont,February 2020,2020-02-01
VT,2020,January,Number of Drug Overdose Deaths,116.0,Vermont,January 2020,2020-01-01
VT,2020,July,Number of Drug Overdose Deaths,146.0,Vermont,July 2020,2020-07-01
VT,2020,June,Number of Drug Overdose Deaths,141.0,Vermont,June 2020,2020-06-01
VT,2020,March,Number of Drug Overdose Deaths,114.0,Vermont,March 2020,2020-03-01
VT,2020,May,Number of Drug Overdose Deaths,136.0,Vermont,May 2020,2020-05-01
VT,2020,November,Number of Drug Overdose Deaths,177.0,Vermont,November 2020,2020-11-01
VT,2020,October,Number of Drug Overdose Deaths,166.0,Vermont,October 2020,2020-10-01
VT,2020,September,Number of Drug Overdose Deaths,154.0,Vermont,September 2020,2020-09-01
VT,2021,February,Number of Drug Overdose Deaths,194.0,Vermont,February 2021,2021-02-01
VT,2021,January,Number of Drug Overdose Deaths,191.0,Vermont,January 2021,2021-01-01
VT,2021,March,Number of Drug Overdose Deaths,211.0,Vermont,March 2021,2021-03-01
WA,2015,April,Number of Drug Overdose Deaths,1017.0,Washington,April 2015,2015-04-01
WA,2015,August,Number of Drug Overdose Deaths,1066.0,Washington,August 2015,2015-08-01
WA,2015,December,Number of Drug Overdose Deaths,1109.0,Washington,December 2015,2015-12-01
WA,2015,February,Number of Drug Overdose Deaths,1000.0,Washington,February 2015,2015-02-01
WA,2015,January,Number of Drug Overdose Deaths,996.0,Washington,January 2015,2015-01-01
WA,2015,July,Number of Drug Overdose Deaths,1068.0,Washington,July 2015,2015-07-01
WA,2015,June,Number of Drug Overdose Deaths,1050.0,Washington,June 2015,2015-06-01
WA,2015,March,Number of Drug Overdose Deaths,1018.0,Washington,March 2015,2015-03-01
